POSTAL_CODE,COUNTRY_CODE,latitude,longitude,station_code,date,day_flag,forecast_init_datetime,phrase_short,phrase_long,phrase_code,enhanced_phrase_code_short,enhanced_phrase_code_long,weather_icon,cloud_cover_avg,degree_days_cooling,degree_days_effective,degree_days_freezing,degree_days_growing,degree_days_heating,evapotranspiration_lwe_total,humidity_relative_avg,humidity_relative_max,humidity_relative_min,has_ice,ice_lwe_total,ice_probability,index_uv_avg,minutes_of_ice_total,minutes_of_precipitation_total,minutes_of_rain_total,minutes_of_snow_total,minutes_of_sun_total,has_precipitation,precipitation_lwe_total,precipitation_intensity_max,precipitation_probability,precipitation_type_desc_predominant,has_rain,rain_lwe_total,rain_probability,has_snow,snow_total,snow_lwe_total,snow_liquid_ratio_accuweather_avg,snow_probability,snow_drifting_intensity_max,snow_type_desc_predominant,solar_irradiance_total,temperature_avg,temperature_max,temperature_min,temperature_dew_point_avg,temperature_dew_point_max,temperature_dew_point_min,temperature_heat_index_avg,temperature_heat_index_max,temperature_heat_index_min,temperature_realfeel_avg,temperature_realfeel_max,temperature_realfeel_min,temperature_realfeel_shade_avg,temperature_realfeel_shade_max,temperature_realfeel_shade_min,temperature_wetbulb_avg,temperature_wetbulb_max,temperature_wetbulb_min,temperature_wetbulb_globe_avg,temperature_wetbulb_globe_max,temperature_wetbulb_globe_min,temperature_wind_chill_avg,temperature_wind_chill_max,temperature_wind_chill_min,thunderstorm_probability,wind_direction_avg,wind_direction_predominant,wind_gust_direction_avg,wind_gust_avg,wind_gust_max,wind_gust_min,wind_speed_avg,wind_speed_max,wind_speed_min
87083,US,35.648,-106.338,NMCCH,2023-04-29,D,2023-04-20T17:04:50Z,Sunny to partly cloudy,Sunny to partly cloudy,256,63,63,2,null,0.00,2.16,0.00,6.29,2.04,4.32000,28.09,75.05,8.44,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,16.29,23.09,6.00,-5.72,1.90,-13.11,14.72,21.68,4.62,19.67,24.31,9.48,15.29,21.46,6.82,6.86,8.63,4.36,12.01,15.52,6.00,16.25,23.09,6.00,0,218.0,0.0,257.0,9.39,6.56,2.24,2.68,3.58,0.89
87552,US,35.573,-105.676,NMPE,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,6.11,0.00,2.82,5.51,4.06000,29.62,53.48,17.44,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,12.82,18.49,3.14,-4.50,-4.39,-7.36,10.93,16.92,0.91,12.96,19.15,1.19,9.64,16.34,-0.69,5.08,8.04,0.02,9.64,13.11,3.14,11.86,18.49,-0.05,0,284.0,0.0,284.0,15.20,12.49,8.49,4.92,6.26,3.58
88025,US,33.034,-108.705,NM8025,2023-04-29,D,2023-04-20T17:04:50Z,Sunny,Sunny,69,1,1,1,3.00,0.00,0.85,0.00,7.52,0.81,5.08000,10.92,21.77,6.19,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.52,24.61,6.77,-14.49,-13.47,-16.23,15.61,23.29,4.07,22.31,28.14,10.53,17.13,23.00,7.93,5.58,8.93,0.26,12.17,16.14,6.77,17.52,24.61,6.77,0,232.0,0.0,253.0,8.94,4.22,1.34,1.79,4.02,0.45
87060,US,34.745,-106.738,NMLL,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,0.00,1.67,0.00,6.75,1.58,5.33000,17.01,40.98,8.30,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,16.75,23.49,6.24,-9.31,-6.14,-14.38,14.92,22.16,3.99,20.89,25.83,11.00,16.25,21.47,8.39,5.95,9.16,1.60,12.01,15.67,6.24,16.75,23.49,6.24,0,267.0,0.0,288.0,12.07,6.08,0.45,2.68,6.26,0.00
87821,US,34.146,-107.843,NMDT,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny and breezy,Breezy with times of clouds and sun,603,2947,2947,4,null,0.00,8.53,0.00,0.84,7.49,3.56000,24.92,44.75,14.51,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,10.84,16.17,3.76,-8.45,-7.26,-11.26,8.63,14.22,1.36,9.08,14.07,-0.09,6.23,12.76,-1.67,3.23,5.71,-0.10,8.02,10.50,3.76,9.37,16.17,-0.08,1,301.0,0.0,322.0,13.41,10.42,6.71,6.26,7.15,4.92
87326,US,35.273,-108.755,NM7326,2023-04-26,D,2023-04-20T17:04:50Z,Times of sun and clouds,Times of sun and clouds,603,1027,1027,4,null,0.00,9.35,0.00,0.00,8.58,3.05000,26.63,44.12,17.19,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,9.75,14.42,3.63,-8.06,-7.56,-10.57,7.48,12.36,1.21,9.90,14.35,2.75,6.66,11.46,0.97,2.70,4.94,-0.27,7.36,9.62,3.63,8.73,14.42,1.04,1,324.0,0.0,342.0,8.94,6.72,4.02,4.02,4.92,2.68
88052,US,32.426,-106.604,NM8052,2023-04-29,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,600,1,1,1,0.00,0.65,0.00,0.00,8.98,0.00,5.33000,11.19,17.70,7.04,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,18.98,25.78,8.47,-12.33,-11.26,-14.95,17.22,24.61,5.84,23.64,29.28,11.61,18.55,24.19,9.08,6.57,9.81,1.02,13.22,17.24,6.96,18.98,25.78,8.47,0,157.0,0.0,237.0,9.39,4.34,0.45,1.79,4.02,0.00
87516,US,36.187,-106.438,NMAR,2023-04-26,D,2023-04-20T17:04:50Z,Sunny intervals,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,10.05,0.00,0.00,9.76,2.54000,38.70,56.84,28.25,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,1,None,None,null,8.57,12.54,3.91,-3.74,-3.93,-5.97,6.49,10.58,1.83,13.56,18.92,7.37,9.03,12.38,5.71,3.12,5.12,0.96,7.43,9.67,3.91,8.44,12.54,3.91,3,89.0,0.0,131.0,1.79,1.36,0.00,1.34,1.79,0.00
88427,US,34.693,-103.777,NM8427,2023-04-26,D,2023-04-20T17:04:50Z,Mostly cloudy and cooler,"Mostly cloudy, breezy and cooler",64,14330,14330,6,null,0.00,8.48,0.00,1.08,7.25,2.54000,53.07,65.29,45.95,null,0.00000,0,0.00,0,0,0,0,118,null,0.00000,null,23,null,null,0.00000,23,null,0.0000,0.00000,0.00,0,None,None,null,11.08,13.21,8.56,3.52,2.40,1.03,9.63,11.78,7.17,7.54,11.09,4.09,5.76,8.39,3.27,6.69,7.76,5.71,9.22,10.12,7.91,10.03,13.21,5.49,6,23.0,0.0,23.0,14.75,12.09,7.15,7.60,8.94,5.81
88351,US,33.370,-105.228,NM8343,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,3.06,0.00,5.50,2.83,4.06000,25.81,37.68,19.01,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,15.50,19.50,10.22,-3.21,-3.64,-4.94,13.78,18.00,8.28,18.33,26.13,9.34,13.97,17.43,7.68,6.78,8.57,4.47,11.53,13.85,7.88,15.50,19.50,10.22,1,316.0,0.0,24.0,12.07,6.15,0.89,3.58,6.71,0.89
87325,US,35.856,-108.765,NM7320,2023-04-27,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,5.08,0.00,3.67,4.66,4.06000,32.72,81.24,16.11,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,13.67,19.05,3.28,-3.69,0.36,-8.38,11.95,17.54,1.78,14.89,20.48,0.93,11.21,17.12,-0.87,5.91,8.46,2.19,10.24,13.74,3.28,12.99,19.05,-0.04,0,309.0,0.0,301.0,10.28,8.48,6.71,4.02,4.92,3.58
88354,US,32.802,-105.517,NM8347,2023-04-27,D,2023-04-20T17:04:50Z,Partial sunshine,Partial sunshine,63,1027,1027,3,null,0.00,7.79,0.00,1.05,7.28,3.56000,35.90,76.86,22.60,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,11.05,16.22,1.30,-3.63,-2.34,-6.24,9.14,14.53,-0.51,12.99,18.75,0.52,8.79,14.61,-1.63,4.48,7.17,0.08,8.62,12.09,1.30,10.21,16.22,-1.74,0,308.0,0.0,313.0,8.49,7.65,5.36,3.13,3.58,2.68
88042,US,32.920,-107.569,NMHI,2023-04-27,D,2023-04-20T17:04:50Z,More clouds than sun,More clouds than sun,67,6805,6805,6,null,0.13,0.00,0.00,8.46,0.00,4.06000,23.28,45.00,14.52,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,18.46,24.00,7.95,-2.89,-2.44,-4.97,16.97,22.90,5.98,21.96,29.01,12.17,17.54,22.56,9.63,8.21,11.03,3.36,13.84,17.37,7.95,18.46,24.00,7.95,0,193.0,0.0,283.0,9.83,5.49,0.89,2.24,4.92,0.45
87036,US,34.521,-106.243,NMMO,2023-04-27,D,2023-04-20T17:04:50Z,Sun and some clouds,Sun and some clouds,63,1027,1027,3,null,0.00,3.99,0.00,4.67,3.66,4.06000,29.87,71.55,13.50,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,14.67,20.44,4.29,-4.21,-0.42,-8.63,12.97,18.89,2.64,16.10,21.52,4.43,12.57,18.53,2.81,6.23,8.17,2.54,10.88,14.06,4.29,14.21,20.44,2.34,0,281.0,0.0,292.0,11.18,8.35,3.58,4.02,4.92,2.24
87943,US,33.349,-107.648,NM7943,2023-04-26,D,2023-04-20T17:04:50Z,Partly sunny and breezy,Breezy with times of sun and clouds,603,2947,2947,4,null,0.00,3.22,0.00,5.48,2.85,4.32000,19.95,34.66,11.88,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,15.48,19.78,9.98,-7.23,-4.98,-11.10,13.61,18.13,7.94,15.11,19.84,7.08,12.34,17.48,5.71,5.84,7.46,3.94,10.73,12.97,7.38,15.27,19.78,7.52,1,300.0,0.0,319.0,13.41,9.96,7.15,5.81,7.15,4.92
88119,US,34.473,-104.244,NMFS,2023-04-27,D,2023-04-20T17:04:50Z,Warmer with clouds and sun,Warmer with intervals of clouds and sunshine,766,1027,1027,4,null,0.00,2.05,0.00,6.40,1.93,3.05000,35.50,79.82,20.26,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,16.40,21.28,4.96,1.42,1.75,-3.52,15.02,20.09,3.59,18.61,26.32,4.69,14.77,20.12,2.84,8.35,10.63,3.71,13.03,16.72,4.96,16.07,21.28,2.81,0,283.0,0.0,324.0,7.60,5.87,4.02,2.68,3.58,1.79
87577,US,36.632,-105.904,NM7517,2023-04-26,D,2023-04-20T17:04:50Z,Mostly cloudy and cool,Mostly cloudy and cool,64,25148,25148,7,null,0.00,12.71,0.00,0.00,11.87,2.03000,45.98,69.18,32.67,null,0.00000,0,0.00,0,0,0,0,65,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,21,None,None,null,6.46,10.93,1.57,-3.40,-3.51,-5.85,4.36,8.93,-0.42,6.10,9.97,3.33,4.06,7.88,2.03,2.06,4.42,-0.27,6.19,9.47,1.57,4.63,10.93,0.46,3,352.0,0.0,1.0,7.60,5.01,0.89,3.13,4.47,0.89
88354,US,32.802,-105.517,NM8347,2023-04-29,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,6.34,0.00,2.23,6.10,3.81000,27.61,38.43,20.99,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,12.23,18.17,2.89,-5.73,-2.94,-10.03,10.23,16.66,0.24,18.21,24.48,8.26,12.38,17.53,5.41,4.62,8.46,-1.27,9.74,13.84,2.89,12.21,18.17,2.89,0,149.0,0.0,224.0,7.60,3.94,0.45,1.79,3.13,0.00
88433,US,34.920,-103.760,NMMT07,2023-04-28,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,1.67,0.00,6.83,1.50,4.83000,22.09,68.68,1.53,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,16.83,22.99,6.96,-11.02,1.58,-32.61,15.14,21.45,5.50,18.28,22.93,9.25,14.89,20.63,6.73,6.36,9.16,4.77,11.59,14.69,6.96,16.65,22.99,6.00,0,270.0,0.0,281.0,13.86,9.34,4.02,4.92,7.60,1.79
88034,US,32.626,-107.870,NM8034,2023-04-27,D,2023-04-20T17:04:50Z,Sunny,Sunny,69,1,1,1,7.00,0.00,0.82,0.00,7.60,0.73,5.59000,21.63,54.93,10.81,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.60,23.50,6.96,-5.63,-1.52,-10.08,15.98,22.24,5.14,17.83,23.51,4.57,14.89,21.18,2.99,7.18,9.86,3.42,12.44,16.05,6.96,17.19,23.50,4.23,0,283.0,0.0,278.0,12.52,10.15,6.26,5.81,7.15,4.02
88056,US,31.834,-109.032,NM8056,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,599,1,1,1,0.00,1.10,0.00,0.00,9.43,0.00,5.33000,11.61,24.81,6.34,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,19.43,25.44,10.39,-12.13,-9.02,-14.99,17.74,24.21,8.14,23.79,29.06,13.07,18.77,23.89,10.66,6.86,9.39,3.18,13.31,16.84,7.76,19.43,25.44,10.39,0,207.0,0.0,231.0,8.94,4.74,2.68,1.79,3.58,0.89
87144,US,35.323,-106.577,NMBE,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sunshine,Plenty of sunshine,600,1,1,1,0.00,0.00,1.31,0.00,7.13,1.20,5.33000,22.74,49.85,11.17,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.13,23.59,7.29,-4.93,-2.53,-9.41,15.49,22.34,5.38,19.01,23.68,8.73,15.38,21.47,6.43,7.06,9.86,3.24,12.42,16.20,7.29,16.92,23.59,6.07,0,284.0,0.0,313.0,13.86,9.44,4.92,4.02,6.26,1.79
88339,US,32.890,-105.478,NM8339,2023-04-29,D,2023-04-20T17:04:50Z,Partly sunny,Partly sunny,63,1027,1027,3,null,0.00,5.67,0.00,2.93,5.40,3.56000,39.32,51.59,20.84,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,12.93,19.28,2.83,-0.67,2.17,-6.74,11.31,17.99,0.47,16.87,23.39,6.25,11.98,17.97,3.42,6.41,9.92,-0.51,10.79,15.42,2.83,12.58,19.28,2.83,0,114.0,0.0,83.0,8.05,5.57,3.13,2.24,3.13,1.34
88421,US,35.299,-104.544,NM8421,2023-04-28,D,2023-04-20T17:04:50Z,Clouds and sun,Periods of clouds and sunshine,66,1027,1027,4,null,0.00,0.45,0.00,7.92,0.41,3.81000,34.77,81.59,10.12,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.92,24.17,8.09,0.27,5.13,-9.26,16.67,22.91,7.08,20.76,27.19,10.61,16.77,21.83,8.28,9.01,9.74,6.82,13.70,16.22,8.09,17.84,24.17,7.61,0,171.0,0.0,257.0,13.86,6.81,1.79,3.58,8.49,0.89
88260,US,32.944,-103.347,NMLO,2023-04-27,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,600,1,1,1,2.00,0.00,0.96,0.00,7.45,0.88,4.83000,34.63,85.34,16.90,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,1,null,null,0.00000,1,null,0.0000,0.00000,0.00,0,None,None,null,17.45,22.72,6.97,1.30,4.68,-4.30,16.16,21.60,5.96,18.62,24.34,5.58,15.29,20.97,3.87,8.89,11.03,5.99,13.45,16.97,6.97,17.09,22.72,4.65,0,322.0,0.0,326.0,9.39,7.93,5.81,4.02,4.47,2.68
87347,US,35.479,-108.437,NM7312,2023-04-26,D,2023-04-20T17:04:50Z,Times of sun and clouds,Times of sun and clouds,603,1027,1027,4,null,0.00,10.25,0.00,0.00,9.40,3.05000,25.57,44.50,16.46,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,0,None,None,null,8.93,14.73,0.88,-9.42,-9.98,-11.50,6.54,12.68,-1.81,9.18,14.47,-0.46,5.89,11.82,-2.27,1.93,5.06,-2.50,6.78,9.91,0.88,7.63,14.73,-2.32,1,323.0,0.0,347.0,9.83,6.49,4.02,4.02,5.36,2.68
88056,US,31.834,-109.032,NM8056,2023-04-30,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,1.53,0.00,0.00,9.86,0.00,5.08000,13.66,38.56,4.76,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,19.86,26.33,10.01,-12.10,-3.53,-18.71,18.25,25.17,8.07,22.68,27.52,11.65,18.56,24.66,9.41,7.23,9.63,4.36,13.49,17.17,8.22,19.86,26.33,10.01,0,219.0,0.0,217.0,8.05,6.57,4.92,2.68,3.58,1.79
87552,US,35.573,-105.676,NMPE,2023-04-27,D,2023-04-20T17:04:50Z,Times of clouds and sun,Intervals of clouds and sunshine,66,1027,1027,4,null,0.00,7.20,0.00,1.72,6.61,3.30000,35.50,81.20,19.98,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,2,null,null,0.00000,2,null,0.0000,0.00000,0.00,0,None,None,null,11.72,17.56,1.38,-3.56,-1.51,-7.58,9.88,16.02,-0.30,12.29,18.79,-1.22,8.81,15.86,-2.44,4.85,8.22,0.37,9.01,13.19,1.38,10.72,17.56,-2.06,0,296.0,0.0,293.0,11.62,9.55,6.26,4.02,4.92,3.13
87413,US,36.712,-107.992,NMBM,2023-04-29,D,2023-04-20T17:04:50Z,An afternoon shower in spots,Increasing cloudiness with a shower in the area in the afternoon,61,4185,4185,4,null,0.00,2.50,0.00,5.97,2.36,4.83000,25.27,65.94,8.84,null,0.00000,0,0.00,0,null,null,0,null,null,0.48260,Light,46,Rain,null,0.48260,46,null,0.0000,0.00000,0.00,0,None,None,null,15.97,21.51,7.39,-6.26,1.42,-13.07,14.28,19.95,5.91,19.69,23.63,11.90,15.22,19.74,9.27,6.47,7.81,4.71,11.64,14.24,7.39,15.97,21.51,7.39,9,277.0,0.0,297.0,10.73,6.29,0.45,2.68,4.47,0.00
88049,US,32.879,-107.955,NM8041,2023-04-27,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,1.01,0.00,7.40,0.93,5.08000,22.51,54.98,10.87,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.40,23.53,7.69,-5.38,-0.82,-10.37,15.78,22.27,5.96,19.15,24.08,7.84,15.53,21.53,5.84,7.18,9.81,4.06,12.59,16.25,7.69,17.15,23.53,6.06,0,296.0,0.0,283.0,12.07,8.98,4.92,4.02,5.36,2.68
87831,US,34.256,-106.916,NMLJ,2023-04-26,D,2023-04-20T17:04:50Z,Periods of sun,Intervals of clouds and sunshine,603,1027,1027,4,null,0.00,1.51,0.00,6.91,1.42,3.56000,20.87,31.72,15.85,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,5,null,null,0.00000,5,null,0.0000,0.00000,0.00,0,None,None,null,16.91,20.19,11.36,-4.80,-4.94,-6.59,15.19,18.68,9.37,18.66,22.54,11.79,15.58,18.77,9.92,7.05,8.46,4.65,12.38,14.52,8.77,16.91,20.19,11.36,0,292.0,0.0,276.0,5.36,4.18,1.79,2.68,3.58,1.34
87365,US,35.522,-108.140,NMMT12,2023-04-28,D,2023-04-20T17:04:50Z,Sunshine and patchy clouds,Sunshine and patchy clouds,256,63,63,2,null,0.00,8.51,0.00,0.73,7.60,4.06000,23.63,51.99,12.74,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,10.73,15.83,2.92,-9.97,-6.06,-13.70,8.47,13.81,0.62,9.91,14.88,0.89,6.68,12.51,-1.03,2.90,5.23,-0.27,7.76,10.18,2.92,9.42,15.83,-0.36,0,291.0,0.0,296.0,13.41,11.27,7.15,5.36,6.71,3.58
88052,US,32.426,-106.604,NM8052,2023-04-26,D,2023-04-20T17:04:50Z,Mostly sunny and breezy,"Mostly sunny, breezy and pleasant",65,873,873,2,null,0.85,0.00,0.00,9.18,0.00,5.59000,20.80,37.32,12.32,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,3,null,null,0.00000,3,null,0.0000,0.00000,0.00,0,None,None,null,19.18,24.22,12.07,-3.55,-2.11,-7.07,17.69,23.02,10.31,19.34,24.29,10.36,16.61,21.98,8.94,8.38,10.16,5.82,13.54,16.56,9.29,19.18,24.22,12.07,0,287.0,0.0,329.0,12.96,10.30,6.26,5.81,7.15,4.47
88436,US,36.144,-103.132,NM8436,2023-04-28,D,2023-04-20T17:04:50Z,Warmer with clouds and sun,Warmer with periods of clouds and sunshine,766,1027,1027,4,null,0.00,2.93,0.00,5.57,2.76,3.30000,41.14,79.20,22.71,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,2,null,null,0.00000,2,null,0.0000,0.00000,0.00,0,None,None,null,15.57,20.39,6.93,2.82,3.57,-1.59,14.26,19.08,5.75,18.10,24.19,7.60,14.10,18.87,5.47,8.53,10.16,5.53,12.64,15.52,6.93,15.32,20.39,5.37,0,168.0,0.0,109.0,7.60,6.63,4.92,2.68,4.02,2.24
87043,US,35.309,-106.427,NMPL,2023-04-28,D,2023-04-20T17:04:50Z,Plenty of sun,Plenty of sun,600,1,1,1,0.00,0.00,1.55,0.00,6.91,1.42,5.33000,23.32,49.30,11.98,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,16.91,22.89,7.84,-4.59,-2.17,-8.90,15.27,21.61,5.97,18.62,23.16,8.98,15.05,20.81,6.76,7.07,9.81,3.65,12.34,15.92,7.84,16.69,22.89,6.59,0,280.0,0.0,309.0,14.75,10.09,5.36,4.02,5.81,2.24
87419,US,36.805,-107.697,NM7419,2023-04-26,D,2023-04-20T17:04:50Z,Cool with clouds and sun,Cool with times of sun and clouds,603,2808,2808,4,null,0.00,10.67,0.00,0.00,9.97,2.79000,42.01,68.76,27.64,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,12,null,null,0.00000,12,null,0.0000,0.00000,0.00,0,None,None,null,8.36,13.26,1.77,-2.87,-3.39,-5.37,6.34,11.36,-0.20,10.19,13.54,4.12,6.30,10.99,2.31,3.15,5.59,-0.16,6.89,9.86,1.77,7.50,13.26,1.15,1,311.0,0.0,308.0,6.71,4.98,1.34,3.13,3.58,1.34
87732,US,35.975,-105.336,NMMA,2023-04-26,D,2023-04-20T17:04:50Z,Cloudy and cool,Cloudy and cool,72,25148,25148,7,null,0.00,11.90,0.00,0.00,11.55,1.78000,44.85,64.94,32.41,null,0.00000,0,0.00,0,0,0,0,48,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,25,None,None,9805.10,6.78,10.92,2.28,-3.39,-3.68,-5.83,4.68,8.91,0.26,9.79,14.15,5.16,7.07,11.04,3.89,2.26,4.42,0.08,6.51,9.37,2.28,6.38,10.92,2.28,3,77.0,0.0,69.0,3.13,1.60,0.45,1.34,1.79,0.45
87365,US,35.522,-108.140,NMMT12,2023-04-26,D,2023-04-20T17:04:50Z,Periods of clouds and sun,Periods of clouds and sun,603,1027,1027,4,null,0.00,11.97,0.00,0.00,10.98,3.05000,25.89,42.83,17.06,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,25,null,null,0.00000,25,null,0.0000,0.00000,0.00,2,None,None,null,7.35,12.59,0.37,-10.89,-10.94,-12.40,4.82,10.36,-2.42,7.45,12.49,-0.48,3.88,8.97,-2.67,0.86,3.71,-3.03,5.68,9.49,0.37,5.76,12.59,-2.84,1,326.0,0.0,348.0,10.28,6.78,4.02,4.02,5.81,2.68
88062,US,32.772,-108.274,NM8026,2023-04-27,D,2023-04-20T17:04:50Z,Mostly sunny,Mostly sunny,65,63,63,2,null,0.00,0.81,0.00,7.59,0.74,5.08000,19.47,44.40,10.66,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,17.59,21.89,7.96,-6.54,-3.49,-10.94,15.92,20.51,5.97,18.92,23.65,7.88,15.56,19.84,5.93,7.02,9.22,3.30,12.39,15.19,7.96,17.46,21.89,6.28,0,293.0,0.0,276.0,12.52,9.48,4.92,4.47,5.81,2.68
87581,US,36.495,-106.117,NM7554,2023-04-28,D,2023-04-20T17:04:50Z,Partly sunny,Periods of clouds and sunshine,66,1027,1027,4,null,0.00,7.76,0.00,1.28,7.05,3.05000,34.85,63.71,19.93,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,0,null,null,0.00000,0,null,0.0000,0.00000,0.00,0,None,None,null,11.28,16.89,1.99,-3.50,-3.79,-6.33,9.37,15.16,-0.09,11.34,17.22,3.74,8.34,14.44,0.80,4.52,6.99,-0.27,8.44,11.94,1.99,10.44,16.89,0.01,0,269.0,0.0,269.0,12.07,9.87,4.92,4.47,5.36,1.79
87753,US,35.807,-104.969,NM7750,2023-04-27,D,2023-04-20T17:04:50Z,Partly sunny and warmer,Partly sunny and warmer,766,1027,1027,3,null,0.00,5.84,0.00,2.66,5.67,3.05000,40.64,97.20,19.00,null,0.00000,0,0.00,0,0,0,0,null,null,0.00000,null,4,null,null,0.00000,4,null,0.0000,0.00000,0.00,0,None,None,null,12.66,19.28,0.32,-1.42,-0.04,-5.14,11.04,17.78,-1.05,18.14,25.42,3.09,12.72,18.52,1.61,5.87,8.57,0.31,10.17,14.61,0.32,12.53,19.28,0.32,0,190.0,0.0,147.0,5.36,2.84,1.34,1.34,2.24,0.45
